product_id,SKU,Category,Style,Size
540,PJNE3399-KR-N-6XL,kurta,PJNE3399,6XL
541,PJNE3068-KR-6XL,kurta,PJNE3068,6XL
542,JNE3468-KR-XL,kurta,JNE3468,XL
543,J0236-SKD-S,Set,J0236,S
544,JNE3799-KR-XS,kurta,JNE3799,XS
545,SET121-KR-NP-XS,Set,SET121,XS
546,J0202-TP-XXL,Top,J0202,XXL
547,J0014-LCD-S,Set,J0014,S
548,JNE3396-KR-XL,kurta,JNE3396,XL
549,JNE3609-KR-XXL,kurta,JNE3609,XXL
550,JNE3775-KR-S,kurta,JNE3775,S
551,J0301-TP-XXL,Top,J0301,XXL
552,JNE3659-TP-N-L,Top,JNE3659,L
553,JNE3652-TP-N-L,Top,JNE3652,L
554,SET192-KR-NP-XXXL,Set,SET192,3XL
555,J0336-TP-XXXL,Top,J0336,3XL
556,SET187-KR-DH-M,Set,SET187,M
557,JNE3409-KR-S,kurta,JNE3409,S
558,SET345-KR-NP-S,Set,SET345,S
559,JNE3800-KR-XL,Western Dress,JNE3800,XL
560,J0228-SKD-S,Set,J0228,S
561,J0119-TP-XXL,Top,J0119,XXL
562,JNE3562-KR-XL,kurta,JNE3562,XL
563,JNE3818-KR-M,kurta,JNE3818,M
564,JNE3712-TP-N-M,Top,JNE3712,M
565,JNE3423-KR-XL,kurta,JNE3423,XL
566,J0023-TP-XXL,Top,J0023,XXL
567,JNE2032-KR-205-XXXL,kurta,JNE2032,3XL
568,JNE3560-KR-L,kurta,JNE3560,L
569,JNE3706-DR-L,Western Dress,JNE3706,L
570,SET398-KR-PP-XS,Set,SET398,XS
571,J0294-TP-XS,Top,J0294,XS
572,J0095-SET-XXL,Set,J0095,XXL
573,JNE3463-KR-L,kurta,JNE3463,L
574,JNE3546-KR-L,kurta,JNE3546,L
575,JNE3764-KR-XL,kurta,JNE3764,XL
576,SET331-KR-NP-XXXL,Set,SET331,3XL
577,J0278-SET-XXXL,Set,J0278,3XL
578,SET319-KR-NP-XXXL,Set,SET319,3XL
579,J0117-TP-S,Top,J0117,S
580,JNE3870-DR-XL,Western Dress,JNE3870,XL
581,JNE3784-KR-L,kurta,JNE3784,L
582,SET287-KR-NP-M,Set,SET287,M
583,JNE3567-KR-L,kurta,JNE3567,L
584,J0372-SKD-M,Set,J0372,M
585,J0139-KR-XXXL,kurta,J0139,3XL
586,J0097-KR-XXXL,kurta,J0097,3XL
587,JNE3399-KR-XL,kurta,JNE3399,XL
588,SET182-KR-DH-XXXL,Set,SET182,3XL
589,SET304-KR-DPT-XL,Set,SET304,XL
590,SET356-KR-NP-XXL,Set,SET356,XXL
591,SET110-KR-PP-XS,Set,SET110,XS
592,JNE3722-KR-L,kurta,JNE3722,L
593,JNE3480-KR-M,kurta,JNE3480,M
594,SET014-KR-PP-M,Set,SET014,M
595,MEN5007-KR-M,kurta,MEN5007,M
596,J0339-DR-XL,Western Dress,J0339,XL
597,JNE3784-KR-XXXL,kurta,JNE3784,3XL
598,JNE3894-TP-M,Top,JNE3894,M
599,JNE3543-KR-XL,kurta,JNE3543,XL
600,MEN5027-KR-XL,kurta,MEN5027,XL
601,MEN5006-KR-XL,kurta,MEN5006,XL
602,JNE3806-KR-L,kurta,JNE3806,L
603,JNE3870-DR-XXXL,Western Dress,JNE3870,3XL
604,SET349-KR-NP-XS,Set,SET349,XS
605,JNE3465-KR-XL,kurta,JNE3465,XL
606,J0343-DR-XL,Western Dress,J0343,XL
607,MEN5021-KR-M,kurta,MEN5021,M
608,MEN5031-KR-S,kurta,MEN5031,S
609,SET098-KR-PP-S,Set,SET098,S
610,SET278-KR-NP-S,Set,SET278,S
611,JNE3294-KR-XXL,kurta,JNE3294,XXL
612,SET363-KR-NP-M,Set,SET363,M
613,SET282-KR-PP-XXXL,Set,SET282,3XL
614,J0414-DR-XXXL,Western Dress,J0414,3XL
615,JNE3506-KR-XXL,kurta,JNE3506,XXL
616,MEN5001-KR-M,kurta,MEN5001,M
617,MEN5022-KR-M,kurta,MEN5022,M
618,MEN5023-KR-M,kurta,MEN5023,M
619,MEN5030-KR-M,kurta,MEN5030,M
620,MEN5003-KR-XXXL,kurta,MEN5003,3XL
621,JNE3660-TP-N-S,Top,JNE3660,S
622,JNE3407-KR-S,kurta,JNE3407,S
623,SET359-KR-NP-L,Set,SET359,L
624,J0377-SKD-XXXL,Set,J0377,3XL
625,JNE3818-KR-XXL,kurta,JNE3818,XXL
626,JNE3412-KR-XXL,kurta,JNE3412,XXL
627,JNE3757-KR-XXL,kurta,JNE3757,XXL
628,JNE3805-KR-S,kurta,JNE3805,S
629,J0308-DR-XXXL,Western Dress,J0308,3XL
630,SET184-KR-PP-S,Set,SET184,S
631,JNE3825-KR-M,kurta,JNE3825,M
632,BL017-63BLACK,Blouse,BL017,Free
633,J0098-TP-XXL,Top,J0098,XXL
634,JNE2171-KR-437-S,kurta,JNE2171,S
635,JNE3802-KR-L,kurta,JNE3802,L
636,PJNE3399-KR-N-4XL,kurta,PJNE3399,4XL
637,J0349-SET-XL,Set,J0349,XL
638,PJNE3440-KR-N-5XL,kurta,PJNE3440,5XL
639,JNE3579-KR-L,kurta,JNE3579,L
640,JNE3373-KR-M,kurta,JNE3373,M
641,J0139-KR-XXL,kurta,J0139,XXL
642,MEN5006-KR-L,kurta,MEN5006,L
643,J0285-SKD-S,Set,J0285,S
644,JNE3724-KR-XL,kurta,JNE3724,XL
645,NW037-TP-SR-L,Set,NW037,L
646,J0334-TP-S,Top,J0334,S
647,BL001-50PINK,Blouse,BL001,Free
648,SET098-KR-PP-XXL,Set,SET098,XXL
649,SET388-KR-NP-XXXL,Set,SET388,3XL
650,NW034-TP-PJ-XXXL,Set,NW034,3XL
651,JNE3639-TP-N-XL,Top,JNE3639,XL
652,MEN5028-KR-XL,kurta,MEN5028,XL
653,MEN5011-KR-XL,kurta,MEN5011,XL
654,JNE3718-KR-L,kurta,JNE3718,L
655,SET266-KR-NP-L,Set,SET266,L
656,SET048-KR-NP-L,Set,SET048,L
657,J0210-DR-XL,Ethnic Dress,J0210,XL
658,J0095-SET-XL,Set,J0095,XL
659,SET342-KR-NP-N-XXL,Set,SET342,XXL
660,JNE3487-KR-L,kurta,JNE3487,L
661,JNE3651-TP-N-M,Top,JNE3651,M
662,J0002-SKD-XL,Set,J0002,XL
663,J0004-SKD-XL,Set,J0004,XL
664,J0234-SKD-L,Set,J0234,L
665,J0236-SKD-L,Set,J0236,L
666,J0010-LCD-S,Set,J0010,S
667,J0247-SKD-L,Set,J0247,L
668,JNE3721-KR-XS,kurta,JNE3721,XS
669,JNE3160-KR-G-XXXL,kurta,JNE3160,3XL
670,MEN5008-KR-XXL,kurta,MEN5008,XXL
671,BL103-XL,Blouse,BL103,XL
672,MEN5029-KR-XL,kurta,MEN5029,XL
673,J0281-SKD-XS,Set,J0281,XS
674,JNE3861-DR-M,Western Dress,JNE3861,M
675,JNE3739-KR-XL,kurta,JNE3739,XL
676,J0349-SET-XXL,Set,J0349,XXL
677,SET183-KR-DH-XXXL,Set,SET183,3XL
678,JNE3865-TP-XL,Top,JNE3865,XL
679,SET199-KR-NP-L,Set,SET199,L
680,J0006-SET-XXXL,Ethnic Dress,J0006,3XL
681,JNE3334-KR-XXL,kurta,JNE3334,XXL
682,J0004-SKD-XXXL,Set,J0004,3XL
683,JNE3564-KR-XXL,kurta,JNE3564,XXL
684,JNE3534-KR-XXXL,kurta,JNE3534,3XL
685,JNE3620-KR-L,kurta,JNE3620,L
686,JNE3795-KR-S,kurta,JNE3795,S
687,SET358-KR-NP-XXL,Set,SET358,XXL
688,SET332-KR-PP-XL,Set,SET332,XL
689,JNE3691-TU-M,Top,JNE3691,M
690,J0334-TP-M,Top,J0334,M
691,JNE2205-KR-467-A-XXXL,kurta,JNE2205,3XL
692,JNE3618-KR-L,kurta,JNE3618,L
693,J0003-SET-S,Set,J0003,S
694,SET364-KR-NP-L,Set,SET364,L
695,SET264-KR-NP-XXXL,Set,SET264,3XL
696,SET315-KR-PP-XL,Set,SET315,XL
697,J0332-DR-XXL,Western Dress,J0332,XXL
698,J0336-TP-M,Top,J0336,M
699,JNE3805-KR-M,kurta,JNE3805,M
700,J0158-DR-XL,Western Dress,J0158,XL
701,SET269-KR-NP-S,Set,SET269,S
702,JNE2153-KR-278-A-XS,kurta,JNE2153,XS
703,PJNE3607-KR-5XL,kurta,PJNE3607,5XL
704,NW009-ST-CP-XXXL,Set,NW009,3XL
705,J0352-KR-XXL,kurta,J0352,XXL
706,J0162-SKD-XXXL,Set,J0162,3XL
707,JNE3627-KR-L,kurta,JNE3627,L
708,J0014-LCD-L,Set,J0014,L
709,JNE3803-KR-S,kurta,JNE3803,S
710,JNE3437-KR-L,kurta,JNE3437,L
711,JNE3718-KR-XL,kurta,JNE3718,XL
712,JNE3463-KR-XL,kurta,JNE3463,XL
713,SET313-KR-NP-XS,Set,SET313,XS
714,SET239-KR-NP-XXL,Set,SET239,XXL
715,NW030-TP-PJ-XL,Set,NW030,XL
716,JNE3543-KR-XS,kurta,JNE3543,XS
717,J0049-TP-XXXL,Top,J0049,3XL
718,JNE3794-KR-XXL,kurta,JNE3794,XXL
719,JNE3863-TU-L,Top,JNE3863,L
720,J0181-TP-M,Top,J0181,M
721,JNE3837-KR-L,kurta,JNE3837,L
722,JNE3730-KR-XL,kurta,JNE3730,XL
723,J0301-TP-XL,Top,J0301,XL
724,PJNE3368-KR-5XL,kurta,PJNE3368,5XL
725,J0342-TP-XXL,Top,J0342,XXL
726,SET398-KR-PP-XL,Set,SET398,XL
727,JNE3510-KR-L,kurta,JNE3510,L
728,SET333-KR-DPT-L,Set,SET333,L
729,JNE3399-KR-M,kurta,JNE3399,M
730,SET316-KR-DPT-XXXL,Set,SET316,3XL
731,JNE3160-KR-G-XL,kurta,JNE3160,XL
732,JNE3773-KR-XL,kurta,JNE3773,XL
733,JNE3784-KR-XL,kurta,JNE3784,XL
734,J0004-SKD-L,Set,J0004,L
735,JNE3463-KR-XS,kurta,JNE3463,XS
736,J0346-SET-L,Set,J0346,L
737,JNE3366-KR-1053-L,kurta,JNE3366,L
738,J0285-SKD-XS,Set,J0285,XS
739,MEN5009-KR-S,kurta,MEN5009,S
740,SET110-KR-PP-XL,Set,SET110,XL
741,MEN5013-KR-S,kurta,MEN5013,S
742,J0378-SKD-M,Set,J0378,M
743,JNE3371-KR-S,kurta,JNE3371,S
744,NW006-ST-SR-XXXL,Set,NW006,3XL
745,JNE3439-KR-M,kurta,JNE3439,M
746,JNE3636-KR-XL,kurta,JNE3636,XL
747,NW034-TP-PJ-XL,Set,NW034,XL
748,J0118-TP-XL,Top,J0118,XL
749,J0132-KR-XXL,kurta,J0132,XXL
750,SET293-KR-NP-XL,Set,SET293,XL
751,SET073-KR-SHA-M,Set,SET073,M
752,JNE3703-KR-XL,kurta,JNE3703,XL
753,SET087-KR-PP-M,Set,SET087,M
754,J0353-KR-XXL,kurta,J0353,XXL
755,JNE1977-KR-237-M,kurta,JNE1977,M
756,JNE3781-KR-XS,kurta,JNE3781,XS
757,NW037-TP-SR-XS,Set,NW037,XS
758,J0025-DR-XXXL,Western Dress,J0025,3XL
759,J0152-DR-XXL,Western Dress,J0152,XXL
760,J0158-DR-XXXL,Western Dress,J0158,3XL
761,SET353-KR-NP-XL,Set,SET353,XL
762,J0092-SET-XXL,Set,J0092,XXL
763,MEN5026-KR-M,kurta,MEN5026,M
764,SET253-KR-NP-XXXL,Set,SET253,3XL
765,J0248-KR-DPT-L,Set,J0248,L
766,JNE3618-KR-XL,kurta,JNE3618,XL
767,SET286-KR-NP-XL,Set,SET286,XL
768,SET268-KR-NP-XXXL,Set,SET268,3XL
769,J0402-DR-L,Western Dress,J0402,L
770,SET304-KR-DPT-L,Set,SET304,L
771,JNE3710-DR-XL,Western Dress,JNE3710,XL
772,SET374-KR-NP-M,Set,SET374,M
773,SET366-KR-NP-XL,Set,SET366,XL
774,J0119-TP-XS,Top,J0119,XS
775,JNE3697-KR-L,kurta,JNE3697,L
776,NW015-TP-PJ-M,Set,NW015,M
777,JNE2171-KR-437-L,kurta,JNE2171,L
778,J0198-TP-XS,Top,J0198,XS
779,SET386-KR-NP-L,Set,SET386,L
780,SET197-KR-NP-XXL,Set,SET197,XXL
781,J0293-DR-XS,Western Dress,J0293,XS
782,SET322-KR-SHA-S,Set,SET322,S
783,J0281-SKD-S,Set,J0281,S
784,SET350-KR-NP-XL,Set,SET350,XL
785,JNE3605-KR-XXL,kurta,JNE3605,XXL
786,SET295-KR-NP-M,Set,SET295,M
787,SET264-KR-NP-L,Set,SET264,L
788,JNE2171-KR-437-XL,kurta,JNE2171,XL
789,JNE1234-MULTI-KR-032-M,kurta,JNE1234,M
790,JNE3673-TU-L,Top,JNE3673,L
791,J0124-TP-L,Top,J0124,L
792,SET293-KR-NP-XXXL,Set,SET293,3XL
793,JNE3742-KR-M,kurta,JNE3742,M
794,MEN5012-KR-L,kurta,MEN5012,L
795,JNE3757-KR-XL,kurta,JNE3757,XL
796,MEN5032-KR-XL,kurta,MEN5032,XL
797,SET183-KR-DH-XXL,Set,SET183,XXL
798,JNE3455-KR-M,kurta,JNE3455,M
799,J0333-DR-XS,Western Dress,J0333,XS
800,JNE3761-KR-XL,kurta,JNE3761,XL
801,SET145-KR-NP-L,Set,SET145,L
802,JNE3801-KR-XL,kurta,JNE3801,XL
803,SET171-KR-NP-XXXL,Set,SET171,3XL
804,JNE3404-KR-XXL,kurta,JNE3404,XXL
805,J0234-SKD-XL,Set,J0234,XL
806,JNE1408-GREY-KR-UDF19-XXL,kurta,JNE1408,XXL
807,MEN5022-KR-S,kurta,MEN5022,S
808,MEN5020-KR-XXXL,kurta,MEN5020,3XL
809,SET304-KR-DPT-XXL,Set,SET304,XXL
810,SET275-KR-NP-XL,Set,SET275,XL
811,J0122-TP-XL,Top,J0122,XL
812,SET183-KR-DH-XS,Set,SET183,XS
813,SET233-KR-PP-XXL,Set,SET233,XXL
814,JNE3504-KR-XL,kurta,JNE3504,XL
815,JNE3473-KR-XXXL,kurta,JNE3473,3XL
816,JNE3366-KR-1053-A-XXXL,kurta,JNE3366,3XL
817,NW012-TP-PJ-XL,Set,NW012,XL
818,JNE3425-KR-M,kurta,JNE3425,M
819,SET197-KR-NP-XL,Set,SET197,XL
820,SET374-KR-NP-L,Set,SET374,L
821,JNE3334-KR-L,kurta,JNE3334,L
822,JNE3567-KR-S,kurta,JNE3567,S
823,J0014-LCD-XL,Set,J0014,XL
824,J0111-TP-S,Top,J0111,S
825,SET217-KR-PP-XL,Set,SET217,XL
826,J0280-SKD-XXL,Set,J0280,XXL
827,J0216-BL-S,Blouse,J0216,S
828,J0154-DR-XL,Western Dress,J0154,XL
829,JNE3667-TP-M,Top,JNE3667,M
830,BL026-74BEIGE-B,Blouse,BL026,Free
831,J0020-SET-XL,Set,J0020,XL
832,SET227-KR-PP-A-XL,Set,SET227,XL
833,J0119-TP-XXXL,Top,J0119,3XL
834,JNE3798-KR-XXL,Western Dress,JNE3798,XXL
835,SET304-KR-DPT-XXXL,Set,SET304,3XL
836,JNE3838-KR-XL,kurta,JNE3838,XL
837,NW034-TP-PJ-XXL,Set,NW034,XXL
838,JNE3311-KR-XS,kurta,JNE3311,XS
839,JNE3764-KR-M,kurta,JNE3764,M
840,SET203-KR-DPT-XL,Set,SET203,XL
841,JNE3437-KR-M,kurta,JNE3437,M
842,JNE3288-KR-XXL,kurta,JNE3288,XXL
843,JNE3801-KR-XXL,kurta,JNE3801,XXL
844,NW030-TP-PJ-S,Set,NW030,S
845,SET187-KR-DH-XS,Set,SET187,XS
846,SET398-KR-PP-S,Set,SET398,S
847,JNE3741-KR-XXXL,kurta,JNE3741,3XL
848,J0296-DR-XS,Western Dress,J0296,XS
849,SET196-KR-NP-M,Set,SET196,M
850,J0373-KR-S,kurta,J0373,S
851,J0104-KR-S,kurta,J0104,S
852,J0338-DR-XL,Western Dress,J0338,XL
853,JNE3735-KR-XXL,kurta,JNE3735,XXL
854,JNE3706-DR-S,Western Dress,JNE3706,S
855,JNE3710-DR-L,Western Dress,JNE3710,L
856,SET328-KR-NP-XXL,Set,SET328,XXL
857,SET339-KR-NP-XXL,Set,SET339,XXL
858,JNE3465-KR-L,kurta,JNE3465,L
859,JNE3403-KR-XS,kurta,JNE3403,XS
860,SET171-KR-NP-L,Set,SET171,L
861,JNE3612-KR-XL,kurta,JNE3612,XL
862,JNE3420-KR-S,kurta,JNE3420,S
863,JNE3563-KR-XS,kurta,JNE3563,XS
864,NW003-TP-PJ-L,Set,NW003,L
865,SET328-KR-NP-L,Set,SET328,L
866,SET343-KR-NP-M,Set,SET343,M
867,J0007-SKD-M,Set,J0007,M
868,SET258-KR-PP-XXL,Set,SET258,XXL
869,SET352-KR-NP-L,Set,SET352,L
870,MEN5014-KR-XXXL,kurta,MEN5014,3XL
871,MEN5032-KR-M,kurta,MEN5032,M
872,SET287-KR-NP-L,Set,SET287,L
873,J0344-TP-XL,Top,J0344,XL
874,J0355-KR-L,kurta,J0355,L
875,J0352-KR-XL,kurta,J0352,XL
876,JNE3749-KR-L,kurta,JNE3749,L
877,JNE3616-KR-M,kurta,JNE3616,M
878,MEN5025-KR-XXL,kurta,MEN5025,XXL
879,J0135-SET-XXL,Set,J0135,XXL
880,JNE3313-KR-A-XXL,kurta,JNE3313,XXL
881,MEN5031-KR-XXL,kurta,MEN5031,XXL
882,JNE3581-KR-S,kurta,JNE3581,S
883,JNE2014-KR-178-L,kurta,JNE2014,L
884,JNE3639-TP-N-M,Top,JNE3639,M
885,JNE1951-KR-155-XL,kurta,JNE1951,XL
886,J0008-SKD-M,Set,J0008,M
887,JNE3560-KR-XXL,kurta,JNE3560,XXL
888,JNE3905-DR-L,Western Dress,JNE3905,L
889,J0335-DR-M,Western Dress,J0335,M
890,SET347-KR-NP-M,Set,SET347,M
891,J0113-TP-XL,Top,J0113,XL
892,SET198-KR-NP-A-XXXL,Set,SET198,3XL
893,JNE3484-KR-XL,kurta,JNE3484,XL
894,J0285-SKD-XL,Set,J0285,XL
895,J0097-KR-L,kurta,J0097,L
896,J0171-DR-XXL,Western Dress,J0171,XXL
897,SET330-KR-PP-S,Set,SET330,S
898,SET279-LC-XXXL,Set,SET279,3XL
899,JNE3761-KR-XXL,kurta,JNE3761,XXL
900,JNE3703-KR-XXL,kurta,JNE3703,XXL
901,JNE3265-KR-XXL,kurta,JNE3265,XXL
902,SET286-KR-NP-XXXL,Set,SET286,3XL
903,SET400-KR-NP-XXXL,Set,SET400,3XL
904,J0283-SET-XXXL,Set,J0283,3XL
905,J0004-SKD-XS,Set,J0004,XS
906,JNE3779-KR-XXL,kurta,JNE3779,XXL
907,J0349-SET-L,Set,J0349,L
908,SET358-KR-NP-XXXL,Set,SET358,3XL
909,J0340-TP-L,Top,J0340,L
910,SET233-KR-PP-M,Set,SET233,M
911,JNE3510-KR-XXL,kurta,JNE3510,XXL
912,J0097-KR-XS,kurta,J0097,XS
913,JNE3801-KR-M,kurta,JNE3801,M
914,J0025-DR-XS,Western Dress,J0025,XS
915,J0209-DR-XS,Ethnic Dress,J0209,XS
916,J0395-DR-XS,Western Dress,J0395,XS
917,JNE3568-KR-M,kurta,JNE3568,M
918,SET014-KR-PP-A-XXL,Set,SET014,XXL
919,NW005-ST-PJ-XXXL,Set,NW005,3XL
920,NW013-ST-SR-XXXL,Set,NW013,3XL
921,J0023-TP-XXXL,Top,J0023,3XL
922,J0343-DR-L,Western Dress,J0343,L
923,SET184-KR-PP-XL,Set,SET184,XL
924,JNE3869-DR-XXXL,Western Dress,JNE3869,3XL
925,JNE3479-KR-XL,kurta,JNE3479,XL
926,JNE3634-KR-XS,kurta,JNE3634,XS
927,SET397-KR-NP-S,Set,SET397,S
928,SET389-KR-NP-XXXL,Set,SET389,3XL
929,SET138-KR-PP-M,Set,SET138,M
930,JNE3690-TU-XS,Top,JNE3690,XS
931,JNE3620-KR-XL,kurta,JNE3620,XL
932,JNE3613-KR-XL,kurta,JNE3613,XL
933,J0108-SKD-XL,Set,J0108,XL
934,J0098-TP-M,Top,J0098,M
935,J0089-TP-XXL,Top,J0089,XXL
936,MEN5014-KR-XL,kurta,MEN5014,XL
937,JNE3861-DR-L,Western Dress,JNE3861,L
938,SET229-KR-PP-L,Set,SET229,L
939,J0415-DR-M,Western Dress,J0415,M
940,JNE3384-KR-S,kurta,JNE3384,S
941,SET405-KR-NP-XS,Set,SET405,XS
942,MEN5018-KR-XL,kurta,MEN5018,XL
943,J0244-SKD-XL,Set,J0244,XL
944,JNE3691-TU-XL,Top,JNE3691,XL
945,J0349-SET-M,Set,J0349,M
946,SET363-KR-NP-S,Set,SET363,S
947,JNE3468-KR-M,kurta,JNE3468,M
948,SET100-KR-PP-XL,Set,SET100,XL
949,JNE3261-KR-XXL,kurta,JNE3261,XXL
950,J0277-SKD-M,Set,J0277,M
951,SET393-KR-NP-XS,Set,SET393,XS
952,SET348-KR-NP-L,Set,SET348,L
953,SET233-KR-PP-XXXL,Set,SET233,3XL
954,JNE3547-KR-XXXL,kurta,JNE3547,3XL
955,JNE3797-KR-XXXL,Western Dress,JNE3797,3XL
956,SET324-KR-NP-XL,Set,SET324,XL
957,J0400-DR-M,Western Dress,J0400,M
958,JNE3548-KR-L,kurta,JNE3548,L
959,JNE3709-DR-M,Western Dress,JNE3709,M
960,J0126-SKD-L,Set,J0126,L
961,JNE3581-KR-M,kurta,JNE3581,M
962,SET280-KR-PP-XS,Set,SET280,XS
963,SET239-KR-NP-XXXL,Set,SET239,3XL
964,SET058-KR-NP-M,Set,SET058,M
965,J0343-DR-S,Western Dress,J0343,S
966,JNE3449-KR-S,kurta,JNE3449,S
967,J0333-DR-XL,Western Dress,J0333,XL
968,J0301-TP-XXXL,Top,J0301,3XL
969,JNE2251-KR-537-L,kurta,JNE2251,L
970,J0239-SKD-XS,Set,J0239,XS
971,J0344-TP-M,Top,J0344,M
972,J0219-BL-XL,Blouse,J0219,XL
973,JNE3659-TP-N-S,Top,JNE3659,S
974,JNE3479-KR-S,kurta,JNE3479,S
975,JNE3715-KR-M,kurta,JNE3715,M
976,J0294-TP-S,Top,J0294,S
977,JNE3618-KR-S,kurta,JNE3618,S
978,J0373-KR-XS,kurta,J0373,XS
979,SET366-KR-NP-XXL,Set,SET366,XXL
980,SET334-KR-NP-S,Set,SET334,S
981,SET337-KR-NP-S,Set,SET337,S
982,JNE3652-TP-N-S,Top,JNE3652,S
983,JNE3421-KR-N-XXL,kurta,JNE3421,XXL
984,SET408-KR-NP-S,Set,SET408,S
985,JNE2086-KR-389-L,kurta,JNE2086,L
986,SET322-KR-SHA-M,Set,SET322,M
987,JNE3799-KR-M,kurta,JNE3799,M
988,JNE3673-TU-XS,Top,JNE3673,XS
989,JNE3665-TP-S,Top,JNE3665,S
990,J0349-SET-S,Set,J0349,S
991,JNE3777-KR-XXL,kurta,JNE3777,XXL
992,SET268-KR-NP-XXL,Set,SET268,XXL
993,JNE3697-KR-S,kurta,JNE3697,S
994,SET345-KR-NP-XXXL,Set,SET345,3XL
995,SET329-KR-NP-XXXL,Set,SET329,3XL
996,NW024-TP-PJ-XS,Set,NW024,XS
997,JNE3805-KR-XL,kurta,JNE3805,XL
998,SET228-KR-PP-A-XL,Set,SET228,XL
999,JNE3634-KR-XXXL,kurta,JNE3634,3XL
1000,JNE3822-KR-M,kurta,JNE3822,M
1001,SET383-KR-NP-M,Set,SET383,M
1002,SET273-KR-NP-M,Set,SET273,M
1003,SET244-KR-NP-M,Set,SET244,M
1004,JNE3789-KR-XS,kurta,JNE3789,XS
1005,JNE3669-TU-S,Top,JNE3669,S
1006,SET279-LC-XS,Set,SET279,XS
1007,SET295-KR-NP-XL,Set,SET295,XL
1008,JNE3422-KR-XL,kurta,JNE3422,XL
1009,JNE3481-KR-XS,kurta,JNE3481,XS
1010,JNE3794-KR-XS,kurta,JNE3794,XS
1011,SET145-KR-NP-XXL,Set,SET145,XXL
1012,SET393-KR-NP-L,Set,SET393,L
1013,JNE3702-KR-XXL,kurta,JNE3702,XXL
1014,JNE3629-KR-M,kurta,JNE3629,M
1015,JNE3645-TP-N-S,Top,JNE3645,S
1016,SET348-KR-NP-M,Set,SET348,M
1017,J0377-SKD-XL,Set,J0377,XL
1018,SET075-KR-DH-L,Set,SET075,L
1019,J0097-KR-M,kurta,J0097,M
1020,J0153-DR-XXXL,Western Dress,J0153,3XL
1021,JNE3721-KR-M,kurta,JNE3721,M
1022,JNE3640-TP-N-XXL,Top,JNE3640,XXL
1023,SET302-KR-PP-XXXL,Set,SET302,3XL
1024,JNE3645-TP-N-XL,Top,JNE3645,XL
1025,JNE3763-KR-L,kurta,JNE3763,L
1026,JNE3630-KR-XXXL,kurta,JNE3630,3XL
1027,JNE3461-KR-XS,kurta,JNE3461,XS
1028,JNE3368-KR-XL,kurta,JNE3368,XL
1029,JNE3751-KR-XXXL,kurta,JNE3751,3XL
1030,JNE3749-KR-XXXL,kurta,JNE3749,3XL
1031,MEN5008-KR-M,kurta,MEN5008,M
1032,SET386-KR-NP-M,Set,SET386,M
1033,J0122-TP-XXXL,Top,J0122,3XL
1034,JNE3633-KR-S,kurta,JNE3633,S
1035,J0398-DR-M,Western Dress,J0398,M
1036,J0231-SKD-XL,Set,J0231,XL
1037,SET278-KR-NP-L,Set,SET278,L
1038,JNE3654-TP-M,Top,JNE3654,M
1039,J0339-DR-XS,Western Dress,J0339,XS
1040,SET279-LC-L,Set,SET279,L
1041,SET385-KR-NP-XL,Set,SET385,XL
1042,J0353-KR-XL,kurta,J0353,XL
1043,J0280-SKD-XS,Set,J0280,XS
1044,SET388-KR-NP-XL,Set,SET388,XL
1045,J0006-SET-XS,Ethnic Dress,J0006,XS
1046,JNE3546-KR-S,kurta,JNE3546,S
1047,SET311-KR-NP-L,Set,SET311,L
1048,J0283-SET-L,Set,J0283,L
1049,SET413-KR-NP-S,Set,SET413,S
1050,JNE3546-KR-XL,kurta,JNE3546,XL
1051,JNE3491-KR-XL,kurta,JNE3491,XL
1052,J0093-DR-XXL,Ethnic Dress,J0093,XXL
1053,JNE3446-KR-S,kurta,JNE3446,S
1054,JNE3720-KR-M,kurta,JNE3720,M
1055,MEN5022-KR-XXL,kurta,MEN5022,XXL
1056,SET278-KR-NP-XXXL,Set,SET278,3XL
1057,J0349-SET-XXXL,Set,J0349,3XL
1058,SET270-KR-PP-XXL,Set,SET270,XXL
1059,JNE3523-KR-S,kurta,JNE3523,S
1060,J0351-SET-XXXL,Set,J0351,3XL
1061,JNE3869-DR-XXL,Western Dress,JNE3869,XXL
1062,J0204-TP-L,Top,J0204,L
1063,SET209-KR-PP-XS,Set,SET209,XS
1064,SET282-KR-PP-XL,Set,SET282,XL
1065,JNE3691-TU-S,Top,JNE3691,S
1066,JNE09210-PINK-SR-JP8101RNV,Saree,JNE09210,Free
1067,SET348-KR-NP-XS,Set,SET348,XS
1068,JNE3822-KR-XXL,kurta,JNE3822,XXL
1069,JNE3515-KR-XXL,kurta,JNE3515,XXL
1070,SET171-KR-NP-XS,Set,SET171,XS
1071,JNE3522-KR-L,kurta,JNE3522,L
1072,J0006-SET-S,Ethnic Dress,J0006,S
1073,JNE3675-TU-S,Top,JNE3675,S
1074,J0005-DR-S,Western Dress,J0005,S
1075,JNE3399-KR-XXXL,kurta,JNE3399,3XL
1076,SET285-KR-SHA-L,Set,SET285,L
1077,J0198-TP-L,Top,J0198,L
1078,J0419-TP-XL,Top,J0419,XL
1079,SET405-KR-NP-M,Set,SET405,M
1080,J0162-SKD-L,Set,J0162,L
1081,NW016-ST-SR-XXXL,Set,NW016,3XL
1082,JNE3801-KR-L,kurta,JNE3801,L
1083,NW030-TP-PJ-M,Set,NW030,M
